h3_id,timestamp,current_pm25,pm25_observed_flag,pm25_interpolated_flag,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,wind_direction_sin,wind_direction_cos,fire_count_nearby,distance_to_nearest_fire_km,road_density_km_per_sqkm,primary_secondary_road_length_m,building_count,built_up_ratio,industrial_landuse_area_sqm,commercial_landuse_area_sqm,residential_landuse_area_sqm,green_area_sqm,poi_count,area_sqkm,centroid_lat,centroid_lon,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,hour,day_of_week,month,pm25_t_plus_12h
8760145b2ffffff,2026-04-27 16:00:00+00:00,57.50647079424744,0,1,30.5,31,8.8,131.0,0.0,0.7547095802227721,-0.6560590289905072,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,61.92744918267593,61.13177268441976,57.488576543180926,16,0,4,55.301445043545655
8760145b2ffffff,2026-04-27 17:00:00+00:00,43.90640641317162,0,1,28.9,37,11.7,126.0,0.0,0.8090169943749475,-0.587785252292473,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,57.50647079424744,73.71829057909927,38.9897741649706,17,0,4,56.610592478521994
8760145b2ffffff,2026-04-27 18:00:00+00:00,40.18986140390687,0,1,28.1,40,10.7,143.0,0.0,0.6018150231520482,-0.7986355100472929,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,43.90640641317162,61.92744918267593,46.13616259725782,18,0,4,72.19645224257872
8760145b2ffffff,2026-04-27 19:00:00+00:00,46.517980364129926,0,1,27.5,41,9.9,190.0,0.0,-0.17364817766693047,-0.984807753012208,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,40.18986140390687,57.50647079424744,40.36084528905452,19,0,4,68.10711661378406
8760145b2ffffff,2026-04-27 20:00:00+00:00,35.75114072040629,0,1,26.5,44,7.6,172.0,0.0,0.13917310096006533,-0.9902680687415704,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,46.517980364129926,43.90640641317162,24.901835466289096,20,0,4,79.43944255736844
8760145b2ffffff,2026-04-27 21:00:00+00:00,38.71781852236204,0,1,25.1,59,8.1,193.0,0.0,-0.22495105434386498,-0.9743700647852352,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,35.75114072040629,40.18986140390687,30.115586570162833,21,0,4,77.99758699842432
8760145b2ffffff,2026-04-27 22:00:00+00:00,34.17417883060492,0,1,24.1,75,7.8,202.0,0.0,-0.374606593415912,-0.9271838545667874,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,38.71781852236204,46.517980364129926,28.847182654827474,22,0,4,83.42547788795463
8760145b2ffffff,2026-04-27 23:00:00+00:00,35.28773603703127,0,1,23.6,81,7.2,198.0,0.0,-0.3090169943749473,-0.9510565162951536,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,34.17417883060492,35.75114072040629,29.137117823580308,23,0,4,80.0581475138702
8760145b2ffffff,2026-04-28 00:00:00+00:00,41.000674134592415,0,1,23.8,89,7.9,197.0,0.0,-0.29237170472273677,-0.9563047559630354,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,35.28773603703127,38.71781852236204,29.913535711047494,0,1,4,84.07578981585763
8760145b2ffffff,2026-04-28 01:00:00+00:00,39.7154821165285,0,1,23.8,90,8.9,194.0,0.0,-0.2419218955996675,-0.9702957262759965,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,41.000674134592415,34.17417883060492,31.89709333253298,1,1,4,76.77317727320954
8760145b2ffffff,2026-04-28 02:00:00+00:00,43.16349625287095,0,1,25.0,83,7.9,204.0,0.0,-0.4067366430758002,-0.9135454576426009,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,39.7154821165285,35.28773603703127,36.90506190275168,2,1,4,58.746646651663475
8760145b2ffffff,2026-04-28 03:00:00+00:00,46.60000159673815,0,1,26.9,71,6.4,212.0,0.0,-0.5299192642332048,-0.8480480961564261,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,43.16349625287095,41.000674134592415,46.730122393647356,3,1,4,60.7427845905896
8760145b2ffffff,2026-04-28 04:00:00+00:00,55.301445043545655,0,1,29.4,55,6.2,237.0,0.0,-0.8386705679454242,-0.544639035015027,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,46.60000159673815,39.7154821165285,61.032675894052716,4,1,4,55.28961021165325
8760145b2ffffff,2026-04-28 05:00:00+00:00,56.610592478521994,0,1,31.8,42,4.2,263.0,0.0,-0.9925461516413221,-0.12186934340514717,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,55.301445043545655,43.16349625287095,44.799882074714915,5,1,4,48.30975269534662
8760145b2ffffff,2026-04-28 06:00:00+00:00,72.19645224257872,0,1,32.0,38,1.7,257.0,0.0,-0.9743700647852351,-0.22495105434386525,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,56.610592478521994,46.60000159673815,60.43925241416605,6,1,4,46.756051785087294
8760145b2ffffff,2026-04-28 07:00:00+00:00,68.10711661378406,0,1,34.6,28,1.7,72.0,0.0,0.9510565162951535,0.30901699437494745,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,72.19645224257872,55.301445043545655,70.20695515356823,7,1,4,45.61353707828523
8760145b2ffffff,2026-04-28 08:00:00+00:00,79.43944255736844,0,1,35.5,24,5.1,86.0,0.0,0.9975640502598242,0.06975647374412523,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,68.10711661378406,56.610592478521994,75.18362699354726,8,1,4,31.982003890016905
8760145b2ffffff,2026-04-28 09:00:00+00:00,77.99758699842432,0,1,36.2,21,6.2,98.0,0.0,0.9902680687415704,-0.13917310096006535,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,79.43944255736844,72.19645224257872,74.78470708735821,9,1,4,29.04731245041664
8760145b2ffffff,2026-04-28 10:00:00+00:00,83.42547788795463,0,1,36.2,20,9.1,104.0,0.0,0.9702957262759965,-0.24192189559966779,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,77.99758699842432,68.10711661378406,71.14731725704115,10,1,4,30.66534321780596
8760145b2ffffff,2026-04-28 11:00:00+00:00,80.0581475138702,0,1,35.5,20,12.8,105.0,0.0,0.9659258262890683,-0.25881904510252085,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,83.42547788795463,79.43944255736844,78.47359972186615,11,1,4,26.9844438843577
8760145b2ffffff,2026-04-28 12:00:00+00:00,84.07578981585763,0,1,34.2,23,7.1,97.0,0.0,0.9925461516413221,-0.12186934340514737,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,80.0581475138702,77.99758699842432,83.88807597432726,12,1,4,31.829539270959618
8760145b2ffffff,2026-04-28 13:00:00+00:00,76.77317727320954,0,1,33.2,26,6.5,95.0,0.0,0.9961946980917455,-0.08715574274765824,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,84.07578981585763,83.42547788795463,61.13177268441976,13,1,4,45.07385774320696
8760145b2ffffff,2026-04-28 14:00:00+00:00,58.746646651663475,0,1,32.2,29,5.8,160.0,0.0,0.3420201433256689,-0.9396926207859083,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,76.77317727320954,80.0581475138702,73.71829057909927,14,1,4,48.66032857490846
8760145b2ffffff,2026-04-28 15:00:00+00:00,60.7427845905896,0,1,31.0,34,4.0,234.0,0.0,-0.8090169943749473,-0.5877852522924732,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,58.746646651663475,84.07578981585763,61.92744918267593,15,1,4,52.21006912722767
8760145b2ffffff,2026-04-28 16:00:00+00:00,55.28961021165325,0,1,30.5,35,4.4,279.0,0.0,-0.9876883405951378,0.15643446504023067,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,60.7427845905896,76.77317727320954,57.50647079424744,16,1,4,44.94395168196622
8760145b2ffffff,2026-04-28 17:00:00+00:00,48.30975269534662,0,1,29.9,39,1.8,315.0,0.0,-0.7071067811865477,0.7071067811865474,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,55.28961021165325,58.746646651663475,43.90640641317162,17,1,4,65.16237412322252
8760145b2ffffff,2026-04-28 18:00:00+00:00,46.756051785087294,0,1,28.0,46,7.7,359.0,0.0,-0.01745240643728356,0.9998476951563913,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,48.30975269534662,60.7427845905896,40.18986140390687,18,1,4,68.3891904599097
8760145b2ffffff,2026-04-28 19:00:00+00:00,45.61353707828523,0,1,27.6,46,4.2,54.0,0.0,0.8090169943749475,0.5877852522924731,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,46.756051785087294,55.28961021165325,46.517980364129926,19,1,4,76.07336273151519
8760145b2ffffff,2026-04-28 20:00:00+00:00,31.982003890016905,0,1,27.3,47,6.0,107.0,0.0,0.9563047559630355,-0.29237170472273666,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,45.61353707828523,48.30975269534662,35.75114072040629,20,1,4,84.0456291495267
8760145b2ffffff,2026-04-28 21:00:00+00:00,29.04731245041664,0,1,27.0,46,7.3,100.0,0.0,0.984807753012208,-0.1736481776669303,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,31.982003890016905,46.756051785087294,38.71781852236204,21,1,4,69.39594540849717
8760145b2ffffff,2026-04-28 22:00:00+00:00,30.66534321780596,0,1,25.9,50,6.5,177.0,0.0,0.05233595624294381,-0.9986295347545738,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,29.04731245041664,45.61353707828523,34.17417883060492,22,1,4,78.92338038313163
8760145b2ffffff,2026-04-28 23:00:00+00:00,26.9844438843577,0,1,24.5,55,7.3,173.0,0.0,0.12186934340514755,-0.992546151641322,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,30.66534321780596,31.982003890016905,35.28773603703127,23,1,4,83.94906374188763
8760145b2ffffff,2026-04-29 00:00:00+00:00,31.829539270959618,0,1,24.1,61,8.6,164.0,0.0,0.2756373558169992,-0.9612616959383189,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,26.9844438843577,29.04731245041664,41.000674134592415,0,2,4,74.17856682012092
8760145b2ffffff,2026-04-29 01:00:00+00:00,45.07385774320696,0,1,23.8,68,8.2,171.0,0.0,0.15643446504023098,-0.9876883405951377,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,31.829539270959618,30.66534321780596,39.7154821165285,1,2,4,80.80732027120281
8760145b2ffffff,2026-04-29 02:00:00+00:00,48.66032857490846,0,1,25.0,69,8.9,186.0,0.0,-0.1045284632676535,-0.9945218953682733,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,45.07385774320696,26.9844438843577,43.16349625287095,2,2,4,72.8253982580685
8760145b2ffffff,2026-04-29 03:00:00+00:00,52.21006912722767,0,1,27.0,62,7.8,203.0,0.0,-0.39073112848927355,-0.9205048534524404,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,48.66032857490846,31.829539270959618,46.60000159673815,3,2,4,
8760145b2ffffff,2026-04-29 04:00:00+00:00,44.94395168196622,0,1,29.5,52,6.5,222.0,0.0,-0.6691306063588582,-0.7431448254773942,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,52.21006912722767,45.07385774320696,55.301445043545655,4,2,4,
8760145b2ffffff,2026-04-29 05:00:00+00:00,65.16237412322252,0,1,30.9,46,5.1,225.0,0.0,-0.7071067811865475,-0.7071067811865477,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,44.94395168196622,48.66032857490846,56.610592478521994,5,2,4,
8760145b2ffffff,2026-04-29 06:00:00+00:00,68.3891904599097,0,1,31.6,42,6.1,208.0,0.0,-0.46947156278589086,-0.8829475928589269,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,65.16237412322252,52.21006912722767,72.19645224257872,6,2,4,
8760145b2ffffff,2026-04-29 07:00:00+00:00,76.07336273151519,0,1,33.8,35,5.2,184.0,0.0,-0.06975647374412527,-0.9975640502598242,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,68.3891904599097,44.94395168196622,68.10711661378406,7,2,4,
8760145b2ffffff,2026-04-29 08:00:00+00:00,84.0456291495267,0,1,35.2,29,4.5,146.0,0.0,0.5591929034707469,-0.8290375725550416,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,76.07336273151519,65.16237412322252,79.43944255736844,8,2,4,
8760145b2ffffff,2026-04-29 09:00:00+00:00,69.39594540849717,0,1,35.5,25,5.4,104.0,0.0,0.9702957262759965,-0.24192189559966779,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,84.0456291495267,68.3891904599097,77.99758699842432,9,2,4,
8760145b2ffffff,2026-04-29 10:00:00+00:00,78.92338038313163,0,1,35.5,25,7.9,91.0,0.0,0.9998476951563913,-0.017452406437283477,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,69.39594540849717,76.07336273151519,83.42547788795463,10,2,4,
8760145b2ffffff,2026-04-29 11:00:00+00:00,83.94906374188763,0,1,35.0,25,8.3,86.0,0.0,0.9975640502598242,0.06975647374412523,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,78.92338038313163,84.0456291495267,80.0581475138702,11,2,4,
8760145b2ffffff,2026-04-29 12:00:00+00:00,74.17856682012092,0,1,33.8,28,9.1,111.0,0.0,0.9335804264972017,-0.35836794954530027,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,83.94906374188763,69.39594540849717,84.07578981585763,12,2,4,
8760145b2ffffff,2026-04-29 13:00:00+00:00,80.80732027120281,0,1,32.0,31,6.5,332.0,0.0,-0.4694715627858908,0.882947592858927,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,74.17856682012092,78.92338038313163,76.77317727320954,13,2,4,
8760145b2ffffff,2026-04-29 14:00:00+00:00,72.8253982580685,0,1,27.5,55,11.4,16.0,0.6,0.27563735581699916,0.9612616959383189,0,,10.334151152591126,7438.080702653556,931,0.06122263181890787,116841.90352864584,153143.77688396457,624337.8885017217,385202.6434804677,242,5.30044135042807,13.015944556309083,77.57838925801832,80.80732027120281,83.94906374188763,58.746646651663475,14,2,4,
8760145b4ffffff,2026-04-15 14:00:00+00:00,70.11447658194321,1,0,31.8,28,11.3,136.0,0.0,0.6946583704589971,-0.7193398003386513,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,,,,14,2,4,55.72482468288312
8760145b4ffffff,2026-04-15 15:00:00+00:00,83.65846003993343,1,0,30.1,35,11.1,134.0,0.0,0.7193398003386511,-0.6946583704589974,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,70.11447658194321,,,15,2,4,62.338598257537285
8760145b4ffffff,2026-04-15 16:00:00+00:00,74.56389061050305,1,0,29.1,34,14.0,127.0,0.0,0.7986355100472927,-0.6018150231520484,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,83.65846003993343,,,16,2,4,55.52345594575561
8760145b4ffffff,2026-04-15 17:00:00+00:00,52.68383237205777,1,0,28.4,37,11.3,126.0,0.0,0.8090169943749475,-0.587785252292473,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,74.56389061050305,70.11447658194321,,17,2,4,76.27623515014493
8760145b4ffffff,2026-04-15 18:00:00+00:00,59.83549737066282,1,0,27.7,40,9.6,133.0,0.0,0.7313537016191706,-0.6819983600624984,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,52.68383237205777,83.65846003993343,,18,2,4,91.19185531853587
8760145b4ffffff,2026-04-15 19:00:00+00:00,58.1338254906445,1,0,27.2,43,8.4,125.0,0.0,0.8191520442889917,-0.5735764363510462,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,59.83549737066282,74.56389061050305,,19,2,4,77.50382766698439
8760145b4ffffff,2026-04-15 20:00:00+00:00,55.871892712837294,1,0,26.5,46,7.1,153.0,0.0,0.45399049973954686,-0.8910065241883678,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,58.1338254906445,52.68383237205777,,20,2,4,92.86337791765378
8760145b4ffffff,2026-04-15 21:00:00+00:00,50.33006826277444,1,0,25.9,48,8.0,157.0,0.0,0.39073112848927377,-0.9205048534524404,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,55.871892712837294,59.83549737066282,,21,2,4,85.53766337856581
8760145b4ffffff,2026-04-15 22:00:00+00:00,50.19089547031287,1,0,25.1,49,8.0,174.0,0.0,0.10452846326765373,-0.9945218953682733,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,50.33006826277444,58.1338254906445,,22,2,4,88.71981936783612
8760145b4ffffff,2026-04-15 23:00:00+00:00,60.137278271458854,1,0,24.0,55,8.8,197.0,0.0,-0.29237170472273677,-0.9563047559630354,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,50.19089547031287,55.871892712837294,,23,2,4,105.60595345836984
8760145b4ffffff,2026-04-16 00:00:00+00:00,60.155325138847076,1,0,22.8,82,6.3,211.0,0.0,-0.5150380749100542,-0.8571673007021123,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,60.137278271458854,50.33006826277444,,0,3,4,87.62574497705157
8760145b4ffffff,2026-04-16 01:00:00+00:00,30.790638151884703,1,0,22.9,86,5.5,207.0,0.0,-0.4539904997395467,-0.8910065241883679,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,60.155325138847076,50.19089547031287,,1,3,4,92.46092919278792
8760145b4ffffff,2026-04-16 02:00:00+00:00,55.72482468288312,1,0,24.1,81,4.6,234.0,0.0,-0.8090169943749473,-0.5877852522924732,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,30.790638151884703,60.137278271458854,,2,3,4,69.43218855539142
8760145b4ffffff,2026-04-16 03:00:00+00:00,62.338598257537285,1,0,27.0,65,5.5,238.0,0.0,-0.848048096156426,-0.529919264233205,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,55.72482468288312,60.155325138847076,,3,3,4,94.08381250940926
8760145b4ffffff,2026-04-16 04:00:00+00:00,55.52345594575561,1,0,30.0,44,5.9,235.0,0.0,-0.8191520442889916,-0.5735764363510464,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,62.338598257537285,30.790638151884703,,4,3,4,78.29565664985306
8760145b4ffffff,2026-04-16 05:00:00+00:00,76.27623515014493,1,0,32.3,33,2.9,169.0,0.0,0.19080899537654497,-0.9816271834476639,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,55.52345594575561,55.72482468288312,,5,3,4,66.20424580725646
8760145b4ffffff,2026-04-16 06:00:00+00:00,91.19185531853587,1,0,33.4,27,8.1,118.0,0.0,0.8829475928589269,-0.4694715627858909,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,76.27623515014493,62.338598257537285,,6,3,4,66.76059805289638
8760145b4ffffff,2026-04-16 07:00:00+00:00,77.50382766698439,1,0,35.2,22,12.2,98.0,0.0,0.9902680687415704,-0.13917310096006535,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,91.19185531853587,55.52345594575561,,7,3,4,46.052707473568695
8760145b4ffffff,2026-04-16 08:00:00+00:00,92.86337791765378,1,0,35.7,20,12.5,97.0,0.0,0.9925461516413221,-0.12186934340514737,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,77.50382766698439,76.27623515014493,,8,3,4,62.98387445833349
8760145b4ffffff,2026-04-16 09:00:00+00:00,85.53766337856581,1,0,34.6,23,17.6,118.0,0.0,0.8829475928589269,-0.4694715627858909,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,92.86337791765378,91.19185531853587,,9,3,4,48.406327358201246
8760145b4ffffff,2026-04-16 10:00:00+00:00,88.71981936783612,1,0,34.0,25,15.5,117.0,0.0,0.8910065241883679,-0.45399049973954675,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,85.53766337856581,77.50382766698439,,10,3,4,48.29987697458358
8760145b4ffffff,2026-04-16 11:00:00+00:00,105.60595345836984,1,0,33.8,26,15.8,126.0,0.0,0.8090169943749475,-0.587785252292473,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,88.71981936783612,92.86337791765378,,11,3,4,46.47096757808556
